Date,Open,High,Low,Close,Volume,Adj Close,Wildfire,Hurricane,Flood,Blizzard,Snowstorm,Tornado,Covid,Season,Inflation Rate
2012-04-26,13090.11035,13227.82031,13075.95996,13204.62012,107570000,13204.62012,No,No,No,No,No,No,No,Spring,2.3
2012-04-25,12997.69043,13105.7002,12993.59961,13090.71973,135260000,13090.71973,No,No,No,No,No,No,No,Spring,2.3
2012-04-24,12927.76953,13050.29981,12926.49023,13001.55957,134110000,13001.55957,No,No,No,No,No,No,No,Spring,2.3
2012-04-23,13028.2002,13028.2002,12845.58008,12927.16992,139370000,12927.16992,No,No,No,No,No,No,No,Spring,2.3
2012-04-20,12964.48047,13082.54004,12964.25,13029.25977,212080000,13029.25977,No,No,No,No,No,No,No,Spring,2.3
2012-04-19,13028.73047,13080.2002,12896.82031,12964.09961,139810000,12964.09961,No,No,No,No,No,No,No,Spring,2.3
2012-04-18,13114.55957,13114.55957,13027.49023,13032.75,113520000,13032.75,No,No,No,No,No,No,No,Spring,2.3
2012-04-17,12921.79004,13131.36035,12921.79004,13115.54004,115320000,13115.54004,No,No,No,No,No,No,No,Spring,2.3
2012-04-16,12850.87988,12986.76953,12850.79981,12921.41016,120990000,12921.41016,No,No,No,No,No,No,No,Spring,2.3
2012-04-13,12986.2002,12986.34961,12845.28027,12849.58984,140990000,12849.58984,No,No,No,No,No,No,No,Spring,2.3
2012-04-12,12806.4502,12986.95996,12806.29981,12986.58008,119780000,12986.58008,No,No,No,No,No,No,No,Spring,2.3
2012-04-11,12716.91992,12844.82031,12716.91992,12805.38965,125210000,12805.38965,No,No,No,No,No,No,No,Spring,2.3
2012-04-10,12929.44043,12929.58984,12710.55957,12715.92969,159290000,12715.92969,No,No,No,No,No,No,No,Spring,2.3
2012-04-09,13057.57031,13057.71973,12903.78027,12929.58984,105580000,12929.58984,No,No,No,No,No,No,No,Spring,2.3
2012-04-05,13067.17969,13088.11035,13012.45996,13060.13965,109530000,13060.13965,No,No,No,No,No,No,No,Spring,2.3
2012-04-04,13198.19043,13198.19043,13020.86035,13074.75,125000000,13074.75,No,No,No,No,No,No,No,Spring,2.3
2012-04-03,13258.95996,13265.36035,13131.20996,13199.54981,123980000,13199.54981,No,No,No,No,No,No,No,Spring,2.3
2012-04-02,13211.36035,13297.11035,13153.69043,13264.49023,108790000,13264.49023,No,No,No,No,No,No,No,Spring,2.3
2012-03-30,13147.94043,13224.49023,13147.78027,13212.04004,171190000,13212.04004,No,No,No,No,No,No,No,Spring,2.7
2012-03-29,13125.99023,13151.57031,13032.66992,13145.82031,136250000,13145.82031,No,No,No,No,No,No,No,Spring,2.7
2012-03-28,13195.38965,13212.63965,13069.25977,13126.20996,141540000,13126.20996,No,No,No,No,No,No,No,Spring,2.7
2012-03-27,13242.08984,13264.98047,13194.33008,13197.73047,129280000,13197.73047,No,No,No,No,No,No,No,Spring,2.7
2012-03-26,13082.62012,13243.86035,13082.38965,13241.62988,122080000,13241.62988,No,No,No,No,No,No,No,Spring,2.7
2012-03-23,13045.99023,13099.91016,13002.76953,13080.73047,129930000,13080.73047,No,No,No,No,No,No,No,Spring,2.7
2012-03-22,13124.40039,13124.46973,13017.41992,13046.13965,122060000,13046.13965,No,No,No,No,No,No,No,Spring,2.7
2012-03-21,13170.79004,13190.01953,13112.92969,13124.62012,124860000,13124.62012,No,No,No,No,No,No,No,Spring,2.7
2012-03-20,13238.4502,13238.4502,13123.37988,13170.19043,131660000,13170.19043,No,No,No,No,No,No,No,Spring,2.7
2012-03-19,13231.94043,13269.70996,13208.62988,13239.12988,147120000,13239.12988,No,No,No,No,No,No,No,Spring,2.7
2012-03-16,13253.50977,13289.08008,13231.4502,13232.62012,392620000,13232.62012,No,No,No,No,No,No,No,Spring,2.7
2012-03-15,13192.96973,13253.50977,13170.19043,13252.75977,161650000,13252.75977,No,No,No,No,No,No,No,Spring,2.7
2012-03-14,13177.15039,13221.26953,13166.25,13194.09961,163610000,13194.09961,No,No,No,No,No,No,No,Spring,2.7
2012-03-13,12953.2002,13180.40039,12953.12988,13177.67969,163130000,13177.67969,No,No,No,No,No,No,No,Spring,2.7
2012-03-12,12920.58008,12976.36035,12919.98047,12959.70996,100000000,12959.70996,No,No,No,No,No,No,No,Spring,2.7
2012-03-09,12908.62012,12968.79004,12906.42969,12922.01953,103240000,12922.01953,No,No,No,No,No,No,No,Spring,2.7
2012-03-08,12835.53027,12937.19043,12835.53027,12907.94043,103530000,12907.94043,No,No,No,No,No,No,No,Spring,2.7
2012-03-07,12756.12012,12857.73047,12751.50977,12837.33008,175110000,12837.33008,No,No,No,No,No,No,No,Spring,2.7
2012-03-06,12958.65039,12958.73047,12734.86035,12759.15039,142330000,12759.15039,No,No,No,No,No,No,No,Spring,2.7
2012-03-05,12977.33984,12977.33984,12883.91016,12962.80957,108630000,12962.80957,No,No,No,No,No,No,No,Spring,2.7
2012-03-02,12980.75,12997.50977,12927.76953,12977.57031,93900000,12977.57031,No,No,No,No,No,No,No,Spring,2.7
2012-03-01,12952.29004,13032.66992,12943.05957,12980.29981,139670000,12980.29981,No,No,No,No,No,No,No,Spring,2.7
2012-02-29,13005.41992,13055.75,12929.66016,12952.07031,182460000,12952.07031,No,No,No,No,No,No,No,Winter,2.9
2012-02-28,12976.74023,13021.50977,12952.82031,13005.12012,114490000,13005.12012,No,No,No,No,No,No,No,Winter,2.9
2012-02-27,12981.12988,13027.51953,12882.58984,12981.50977,143530000,12981.50977,No,No,No,No,No,No,No,Winter,2.9
2012-02-24,12981.2002,13013.82031,12950.58984,12982.9502,89440000,12982.9502,No,No,No,No,No,No,No,Winter,2.9
2012-02-23,12937.08008,12996.08008,12882.66992,12984.69043,120480000,12984.69043,No,No,No,No,No,No,No,Winter,2.9
2012-02-22,12966.21973,12977.91016,12914.83008,12938.66992,124200000,12938.66992,No,No,No,No,No,No,No,Winter,2.9
2012-02-21,12949.33984,13005.04004,12926.11035,12965.69043,164780000,12965.69043,No,No,No,No,No,No,No,Winter,2.9
2012-02-17,12903.33008,12967.91992,12903.25,12949.87012,234650000,12949.87012,No,No,No,No,No,No,No,Winter,2.9
2012-02-16,12779.80957,12914,12779.58008,12904.08008,134450000,12904.08008,No,No,No,No,No,No,No,Winter,2.9
2012-02-15,12864.65039,12899.46973,12753.62012,12780.9502,127560000,12780.9502,No,No,No,No,No,No,No,Winter,2.9
2012-02-14,12871.76953,12878.87988,12786.92969,12878.28027,120050000,12878.28027,No,No,No,No,No,No,No,Winter,2.9
2012-02-13,12799.11035,12887.92969,12799.11035,12874.04004,112240000,12874.04004,No,No,No,No,No,No,No,Winter,2.9
2012-02-10,12889.54981,12889.62988,12743.55957,12801.23047,123620000,12801.23047,No,No,No,No,No,No,No,Winter,2.9
2012-02-09,12884.41016,12924.70996,12846.41016,12890.45996,157080000,12890.45996,No,No,No,No,No,No,No,Winter,2.9
2012-02-08,12865.79004,12893.63965,12817.69043,12883.9502,138250000,12883.9502,No,No,No,No,No,No,No,Winter,2.9
2012-02-07,12844.37012,12903.70996,12782.57031,12878.2002,116150000,12878.2002,No,No,No,No,No,No,No,Winter,2.9
2012-02-06,12860.71973,12860.79004,12793.42969,12845.12988,108040000,12845.12988,No,No,No,No,No,No,No,Winter,2.9
2012-02-03,12705.04004,12869.9502,12704.95996,12862.23047,142840000,12862.23047,No,No,No,No,No,No,No,Winter,2.9
2012-02-02,12716.54004,12741.88965,12676.04981,12705.41016,114360000,12705.41016,No,No,No,No,No,No,No,Winter,2.9
2012-02-01,12632.75977,12784.62012,12632.75977,12716.45996,143500000,12716.45996,No,No,No,No,No,No,No,Winter,2.9
2012-01-31,12654.78027,12720.09961,12567.33008,12632.91016,168070000,12632.91016,No,No,No,No,No,No,No,Winter,2.9
2012-01-30,12659.16992,12659.32031,12529.41016,12653.71973,130430000,12653.71973,No,No,No,No,No,No,No,Winter,2.9
2012-01-27,12733.9502,12733.9502,12630.71973,12660.45996,164410000,12660.45996,No,No,No,No,No,No,No,Winter,2.9
2012-01-26,12756.95996,12841.9502,12695.16016,12734.62988,130840000,12734.62988,No,No,No,No,No,No,No,Winter,2.9
2012-01-25,12673.62988,12778.25977,12580.12012,12758.84961,135430000,12758.84961,No,No,No,No,No,No,No,Winter,2.9
2012-01-24,12708.37012,12708.51953,12613.54004,12675.75,125420000,12675.75,No,No,No,No,No,No,No,Winter,2.9
2012-01-23,12720.25,12764.49023,12665.83008,12708.82031,149860000,12708.82031,No,No,No,No,No,No,No,Winter,2.9
2012-01-20,12623.83008,12720.48047,12620.75977,12720.48047,255110000,12720.48047,No,No,No,No,No,No,No,Winter,2.9
2012-01-19,12578.19043,12625.79981,12563.58008,12623.98047,148030000,12623.98047,No,No,No,No,No,No,No,Winter,2.9
2012-01-18,12474.69043,12582.28027,12453.2002,12578.9502,154170000,12578.9502,No,No,No,No,No,No,No,Winter,2.9
2012-01-17,12423.12012,12573.65039,12423.12012,12482.07031,148670000,12482.07031,No,No,No,No,No,No,No,Winter,2.9
2012-01-13,12469.95996,12470.12012,12311.79004,12422.05957,161470000,12422.05957,No,No,No,No,No,No,No,Winter,2.9
2012-01-12,12449.91016,12483.7002,12385.08008,12471.01953,128230000,12471.01953,No,No,No,No,No,No,No,Winter,2.9
2012-01-11,12459.51953,12462.58008,12399.00977,12449.4502,130260000,12449.4502,No,No,No,No,No,No,No,Winter,2.9
2012-01-10,12394.50977,12514.69043,12394.50977,12462.46973,141230000,12462.46973,No,No,No,No,No,No,No,Winter,2.9
2012-01-09,12359.30957,12409.08008,12333.84961,12392.69043,122200000,12392.69043,No,No,No,No,No,No,No,Winter,2.9
2012-01-06,12407.4502,12415.24023,12332.41016,12359.91992,131120000,12359.91992,No,No,No,No,No,No,No,Winter,2.9
2012-01-05,12418.41992,12435.98047,12283.90039,12415.7002,158440000,12415.7002,No,No,No,No,No,No,No,Winter,2.9
2012-01-04,12392.45996,12430,12337.25,12418.41992,145130000,12418.41992,No,No,No,No,No,No,No,Winter,2.9
2012-01-03,12221.19043,12479.65039,12221.19043,12397.37988,152560000,12397.37988,No,No,No,No,No,No,No,Winter,2.9
2011-12-30,12286.28027,12290.05957,12213.78027,12217.55957,96670000,12217.55957,No,No,No,No,No,No,No,Winter,3
2011-12-29,12152.32031,12293.95996,12152.08984,12287.04004,8410000,12287.04004,No,No,No,No,No,No,No,Winter,3
2011-12-28,12288.84961,12299.11035,12140.16992,12151.41016,84010000,12151.41016,No,No,No,No,No,No,No,Winter,3
2011-12-27,12293.46973,12328.46973,12269.96973,12291.34961,95980000,12291.34961,No,No,No,No,No,No,No,Winter,3
2011-12-23,12169.87988,12297.44043,12169.79981,12294,80420000,12294,No,No,No,No,No,No,No,Winter,3
2011-12-22,12107.58984,12182.70996,12107.37012,12169.65039,151610000,12169.65039,No,No,No,No,No,No,No,Winter,3
2011-12-21,12103.58008,12119.7002,11999.44043,12107.74023,163250000,12107.74023,No,No,No,No,No,No,No,Winter,3
2011-12-20,11769.20996,12117.12988,11768.83008,12103.58008,165180000,12103.58008,No,No,No,No,No,No,No,Winter,3
2011-12-19,11866.54004,11925.87988,11735.19043,11766.25977,135170000,11766.25977,No,No,No,No,No,No,No,Winter,3
2011-12-16,11870.25,11968.17969,11819.30957,11866.38965,389520000,11866.38965,No,No,No,No,No,No,No,Winter,3
2011-12-15,11825.29004,11967.83984,11825.21973,11868.80957,136930000,11868.80957,No,No,No,No,No,No,No,Winter,3
2011-12-14,11949.71973,11950.01953,11786.46973,11823.48047,161240000,11823.48047,No,No,No,No,No,No,No,Winter,3
2011-12-13,12018.66016,12147.7002,11904.37988,11954.94043,171910000,11954.94043,No,No,No,No,No,No,No,Winter,3
2011-12-12,12181.08008,12181.37988,11940.86035,12021.38965,149050000,12021.38965,No,No,No,No,No,No,No,Winter,3
2011-12-09,11996.03027,12212.83008,11995.50977,12184.25977,154250000,12184.25977,No,No,No,No,No,No,No,Winter,3
2011-12-08,12195.91016,12195.91016,11966.21973,11997.7002,165880000,11997.7002,No,No,No,No,No,No,No,Winter,3
2011-12-07,12144.41016,12257.66992,12060.37012,12196.37012,168440000,12196.37012,No,No,No,No,No,No,No,Winter,3
2011-12-06,12097.75,12215.70996,12076.70996,12150.12988,145920000,12150.12988,No,No,No,No,No,No,No,Winter,3
2011-12-05,12021.54004,12186.53027,12021.45996,12097.83008,153830000,12097.83008,No,No,No,No,No,No,No,Winter,3
2011-12-02,12022.37012,12146.67969,12007.12012,12019.41992,150110000,12019.41992,No,No,No,No,No,No,No,Winter,3
2011-12-01,12046.20996,12062.63965,11974.62012,12020.03027,143700000,12020.03027,No,No,No,No,No,No,No,Winter,3
2011-11-30,11559.26953,12045.67969,11559.26953,12045.67969,286790000,12045.67969,No,No,No,No,No,No,No,Fall,3.4
2011-11-29,11523.00977,11624.00977,11517.04004,11555.62988,156950000,11555.62988,No,No,No,No,No,No,No,Fall,3.4
2011-11-28,11232.46973,11562.09961,11232.16016,11523.00977,204950000,11523.00977,No,No,No,No,No,No,No,Fall,3.4
2011-11-25,11251.87988,11361.46973,11231.42969,11231.65039,87480000,11231.65039,No,No,No,No,No,No,No,Fall,3.4
2011-11-23,11492.74023,11492.82031,11257.54981,11257.54981,152220000,11257.54981,No,No,No,No,No,No,No,Fall,3.4
2011-11-22,11542.38965,11571.75,11433.96973,11493.71973,148570000,11493.71973,No,No,No,No,No,No,No,Fall,3.4
2011-11-21,11795.54981,11795.7002,11454.07031,11547.30957,170960000,11547.30957,No,No,No,No,No,No,No,Fall,3.4
2011-11-18,11768.98047,11854.80957,11755.82031,11796.16016,181240000,11796.16016,No,No,No,No,No,No,No,Fall,3.4
2011-11-17,11905.66992,11948.42969,11676.34961,11770.73047,169830000,11770.73047,No,No,No,No,No,No,No,Fall,3.4
2011-11-16,12084.74023,12109.03027,11890.57031,11905.58984,166220000,11905.58984,No,No,No,No,No,No,No,Fall,3.4
2011-11-15,12077.91992,12165.11035,12001.25977,12096.16016,14510000,12096.16016,No,No,No,No,No,No,No,Fall,3.4
2011-11-14,12153,12170.55957,12027.03027,12078.98047,119610000,12078.98047,No,No,No,No,No,No,No,Fall,3.4
2011-11-11,11896.28027,12179.71973,11896.28027,12153.67969,134520000,12153.67969,No,No,No,No,No,No,No,Fall,3.4
2011-11-10,11780.03027,11961.13965,11779.87988,11893.86035,165250000,11893.86035,No,No,No,No,No,No,No,Fall,3.4
2011-11-09,12166.40039,12166.40039,11736.92969,11780.94043,180200000,11780.94043,No,No,No,No,No,No,No,Fall,3.4
2011-11-08,12055.51953,12187.50977,12002.16992,12170.17969,144950000,12170.17969,No,No,No,No,No,No,No,Fall,3.4
2011-11-07,11983.01953,12074.44043,11880.69043,12068.38965,122110000,12068.38965,No,No,No,No,No,No,No,Fall,3.4
2011-11-04,12043.41016,12043.49023,11850.30957,11983.24023,126150000,11983.24023,No,No,No,No,No,No,No,Fall,3.4
2011-11-03,11835.58984,12065.92969,11835.42969,12044.46973,158170000,12044.46973,No,No,No,No,No,No,No,Fall,3.4
2011-11-02,11658.49023,11876.83008,11658.49023,11836.04004,154140000,11836.04004,No,No,No,No,No,No,No,Fall,3.4
2011-11-01,11951.53027,11951.75977,11630.03027,11657.95996,218290000,11657.95996,No,No,No,No,No,No,No,Fall,3.4
2011-10-31,12229.21973,12229.29004,11954.41016,11955.00977,185790000,11955.00977,No,No,No,No,No,No,No,Fall,3.5
2011-10-28,12207.33984,12251.91992,12164.24023,12231.11035,163620000,12231.11035,No,No,No,No,No,No,No,Fall,3.5
2011-10-27,11872.07031,12284.30957,11872.07031,12208.54981,251640000,12208.54981,No,No,No,No,No,No,No,Fall,3.5
2011-10-26,11707.75977,11891.20996,11694.36035,11869.04004,183730000,11869.04004,No,No,No,No,No,No,No,Fall,3.5
2011-10-25,11912.62988,11912.86035,11682.51953,11706.62012,161450000,11706.62012,No,No,No,No,No,No,No,Fall,3.5
2011-10-24,11807.95996,11940.75,11805.76953,11913.62012,161870000,11913.62012,No,No,No,No,No,No,No,Fall,3.5
2011-10-21,11543.21973,11812.45996,11542.83984,11808.79004,264000000,11808.79004,No,No,No,No,No,No,No,Fall,3.5
2011-10-20,11502.12988,11581.25,11391.13965,11541.78027,166100000,11541.78027,No,No,No,No,No,No,No,Fall,3.5
2011-10-19,11577.54004,11633.7002,11469.16992,11504.62012,169580000,11504.62012,No,No,No,No,No,No,No,Fall,3.5
2011-10-18,11396.16992,11652.74023,11296.12012,11577.04981,201410000,11577.04981,No,No,No,No,No,No,No,Fall,3.5
2011-10-17,11643.34961,11643.34961,11378.34961,11397,140360000,11397,No,No,No,No,No,No,No,Fall,3.5
2011-10-14,11478.96973,11646.83008,11478.66016,11644.49023,133570000,11644.49023,No,No,No,No,No,No,No,Fall,3.5
2011-10-13,11518.08984,11518.08984,11377.82031,11478.12988,143990000,11478.12988,No,No,No,No,No,No,No,Fall,3.5
2011-10-12,11417.36035,11625.29981,11417.28027,11518.84961,188130000,11518.84961,No,No,No,No,No,No,No,Fall,3.5
2011-10-11,11432.79981,11447.86035,11365.66992,11416.29981,133360000,11416.29981,No,No,No,No,No,No,No,Fall,3.5
2011-10-10,11104.55957,11433.33008,11104.55957,11433.17969,144270000,11433.17969,No,No,No,No,No,No,No,Fall,3.5
2011-10-07,11123.41016,11232.04981,11051.12988,11103.12012,188080000,11103.12012,No,No,No,No,No,No,No,Fall,3.5
2011-10-06,10939.87012,11132.59961,10858.66992,11123.33008,190030000,11123.33008,No,No,No,No,No,No,No,Fall,3.5
2011-10-05,10800.46973,10950.88965,10738.09961,10939.9502,226440000,10939.9502,No,No,No,No,No,No,No,Fall,3.5
2011-10-04,10651.44043,10825.44043,10404.49023,10808.70996,267440000,10808.70996,No,No,No,No,No,No,No,Fall,3.5
2011-10-03,10912.09961,10979.19043,10653.33984,10655.29981,242870000,10655.29981,No,No,No,No,No,No,No,Fall,3.5
2011-09-30,11152.32031,11152.38965,10909.51953,10913.37988,213200000,10913.37988,No,No,No,No,No,No,No,Fall,3.9
2011-09-29,11012.79004,11271.13965,10965.4502,11153.98047,191340000,11153.98047,No,No,No,No,No,No,No,Fall,3.9
2011-09-28,11189.09961,11317.08008,10996.98047,11010.90039,172410000,11010.90039,No,No,No,No,No,No,No,Fall,3.9
2011-09-27,11045.23047,11369.29981,11045.23047,11190.69043,212700000,11190.69043,No,No,No,No,No,No,No,Fall,3.9
2011-09-26,10771.78027,11057.49023,10771.78027,11043.86035,225620000,11043.86035,No,No,No,No,No,No,No,Fall,3.9
2011-09-23,10732.76953,10808.49023,10638.73047,10771.48047,223140000,10771.48047,No,No,No,No,No,No,No,Fall,3.9
2011-09-22,11121.88965,11122.12012,10597.13965,10733.83008,306170000,10733.83008,No,No,No,No,No,No,No,Fall,3.9
2011-09-21,11408.58008,11447.86035,11117.28027,11124.83984,221860000,11124.83984,No,No,No,No,No,No,No,Fall,3.9
2011-09-20,11401.46973,11550.21973,11373.91992,11408.66016,157060000,11408.66016,No,No,No,No,No,No,No,Fall,3.9
2011-09-19,11506.82031,11506.82031,11255.25,11401.00977,157580000,11401.00977,No,No,No,No,No,No,No,Fall,3.9
2011-09-16,11433.70996,11532.46973,11407.41016,11509.08984,425900000,11509.08984,No,No,No,No,No,No,No,Fall,3.9
2011-09-15,11247.71973,11433.40039,11247.49023,11433.17969,172080000,11433.17969,No,No,No,No,No,No,No,Fall,3.9
2011-09-14,11106.83008,11386.78027,10993.83984,11246.73047,192600000,11246.73047,No,No,No,No,No,No,No,Fall,3.9
2011-09-13,11054.99023,11140.84961,10987.17969,11105.84961,189980000,11105.84961,No,No,No,No,No,No,No,Fall,3.9
2011-09-12,10990.00977,11062.03027,10824.75977,11061.12012,197160000,11061.12012,No,No,No,No,No,No,No,Fall,3.9
2011-09-09,11294.59961,11294.83008,10935.63965,10992.12988,228170000,10992.12988,No,No,No,No,No,No,No,Fall,3.9
2011-09-08,11414.86035,11477.29981,11283.74023,11295.80957,173040000,11295.80957,No,No,No,No,No,No,No,Fall,3.9
2011-09-07,11137.62988,11414.86035,11137.62988,11414.86035,166320000,11414.86035,No,No,No,No,No,No,No,Fall,3.9
2011-09-06,11237.30957,11237.45996,10932.53027,11139.29981,217420000,11139.29981,No,No,No,No,No,No,No,Fall,3.9
2011-09-02,11492.05957,11492.13965,11211.34961,11240.25977,174660000,11240.25977,No,No,No,No,No,No,No,Fall,3.9
2011-09-01,11613.29981,11716.83984,11488.45996,11493.57031,178110000,11493.57031,No,No,No,No,No,No,No,Fall,3.9
2011-08-31,11560.48047,11712.59961,11528.08008,11613.53027,229740000,11613.53027,No,No,No,No,No,No,No,Summer,3.8
2011-08-30,11532.12988,11630.07031,11429.38965,11559.9502,182090000,11559.9502,No,No,No,No,No,No,No,Summer,3.8
2011-08-29,11286.65039,11541.78027,11286.58008,11539.25,177540000,11539.25,No,No,No,No,No,No,No,Summer,3.8
2011-08-26,11149.82031,11326.42969,10929.2002,11284.54004,244410000,11284.54004,No,No,No,No,No,No,No,Summer,3.8
2011-08-25,11321.01953,11406.38965,11106.75977,11149.82031,255050000,11149.82031,No,No,No,No,No,No,No,Summer,3.8
2011-08-24,11175.78027,11331.57031,11113.04004,11320.70996,227380000,11320.70996,No,No,No,No,No,No,No,Summer,3.8
2011-08-23,10854.58008,11176.83984,10854.42969,11176.75977,244130000,11176.75977,No,No,No,No,No,No,No,Summer,3.8
2011-08-22,10820.37012,11020.54981,10820.37012,10854.65039,226720000,10854.65039,No,No,No,No,No,No,No,Summer,3.8
2011-08-19,10989.75,11086.40039,10801.41016,10817.65039,336370000,10817.65039,No,No,No,No,No,No,No,Summer,3.8
2011-08-18,11406.26953,11406.5,10881.59961,10990.58008,308520000,10990.58008,No,No,No,No,No,No,No,Summer,3.8
2011-08-17,11392.00977,11529.66992,11322.29981,11410.20996,171280000,11410.20996,No,No,No,No,No,No,No,Summer,3.8
2011-08-16,11480.48047,11488.00977,11292.62988,11405.92969,187800000,11405.92969,No,No,No,No,No,No,No,Summer,3.8
2011-08-15,11269.84961,11484.59961,11269.84961,11482.90039,188120000,11482.90039,No,No,No,No,No,No,No,Summer,3.8
2011-08-12,11143.45996,11346.66992,11142.17969,11269.01953,228030000,11269.01953,No,No,No,No,No,No,No,Summer,3.8
2011-08-11,10729.84961,11278.90039,10729.84961,11143.30957,393190000,11143.30957,No,No,No,No,No,No,No,Summer,3.8
2011-08-10,11228,11228,10686.49023,10719.94043,396300000,10719.94043,No,No,No,No,No,No,No,Summer,3.8
2011-08-09,10810.91016,11244.00977,10604.07031,11239.76953,431410000,11239.76953,No,No,No,No,No,No,No,Summer,3.8
2011-08-08,11433.92969,11434.08984,10809.84961,10809.84961,479980000,10809.84961,No,No,No,No,No,No,No,Summer,3.8
2011-08-05,11383.98047,11555.41016,11139,11444.61035,406310000,11444.61035,No,No,No,No,No,No,No,Summer,3.8
2011-08-04,11893.86035,11893.94043,11372.13965,11383.67969,300760000,11383.67969,No,No,No,No,No,No,No,Summer,3.8
2011-08-03,11863.74023,11904.91016,11700.33984,11896.44043,198220000,11896.44043,No,No,No,No,No,No,No,Summer,3.8
2011-08-02,12129.76953,12130.29981,11865.55957,11866.62012,207060000,11866.62012,No,No,No,No,No,No,No,Summer,3.8
2011-08-01,12144.21973,12282.41992,11998.08008,12132.49023,182820000,12132.49023,No,No,No,No,No,No,No,Summer,3.8
2011-07-29,12239.36035,12243.07031,12083.4502,12143.24023,230910000,12143.24023,No,No,No,No,No,No,No,Summer,3.6
2011-07-28,12301.71973,12384.90039,12226.83008,12240.11035,148710000,12240.11035,No,No,No,No,No,No,No,Summer,3.6
2011-07-27,12498.41992,12498.65039,12289.69043,12302.54981,182770000,12302.54981,No,No,No,No,No,No,No,Summer,3.6
2011-07-26,12592.12012,12593.40039,12489.04004,12501.29981,145140000,12501.29981,No,No,No,No,No,No,No,Summer,3.6
2011-07-25,12679.71973,12679.9502,12536.19043,12592.79981,128760000,12592.79981,No,No,No,No,No,No,No,Summer,3.6
2011-07-22,12724.70996,12740.87012,12644.19043,12681.16016,136760000,12681.16016,No,No,No,No,No,No,No,Summer,3.6
2011-07-21,12567.07031,12751.42969,12566.61035,12724.41016,188410000,12724.41016,No,No,No,No,No,No,No,Summer,3.6
2011-07-20,12583.67969,12603.50977,12546.55957,12571.91016,140340000,12571.91016,No,No,No,No,No,No,No,Summer,3.6
2011-07-19,12386.03027,12607.55957,12385.95996,12587.41992,167550000,12587.41992,No,No,No,No,No,No,No,Summer,3.6
2011-07-18,12475.11035,12475.25977,12296.23047,12385.16016,148950000,12385.16016,No,No,No,No,No,No,No,Summer,3.6
2011-07-15,12437.12012,12504.82031,12406.08984,12479.73047,215420000,12479.73047,No,No,No,No,No,No,No,Summer,3.6
2011-07-14,12491.53027,12581.98047,12414.41016,12437.12012,140810000,12437.12012,No,No,No,No,No,No,No,Summer,3.6
2011-07-13,12447.33008,12611.04004,12447.33008,12491.61035,139970000,12491.61035,No,No,No,No,No,No,No,Summer,3.6
2011-07-12,12505.54004,12570.58008,12446.87988,12446.87988,162640000,12446.87988,No,No,No,No,No,No,No,Summer,3.6
2011-07-11,12655.62012,12655.83984,12470.29981,12505.75977,133250000,12505.75977,No,No,No,No,No,No,No,Summer,3.6
2011-07-08,12717.90039,12717.90039,12567.41016,12657.2002,131150000,12657.2002,No,No,No,No,No,No,No,Summer,3.6
2011-07-07,12627.23047,12753.88965,12627.23047,12719.49023,153740000,12719.49023,No,No,No,No,No,No,No,Summer,3.6
2011-07-06,12562.46973,12643.24023,12539.20996,12626.01953,132330000,12626.01953,No,No,No,No,No,No,No,Summer,3.6
2011-07-05,12569.87012,12601.79981,12540.58008,12569.87012,123000000,12569.87012,No,No,No,No,No,No,No,Summer,3.6
2011-07-01,12414.33984,12596.12988,12404.08008,12582.76953,141870000,12582.76953,No,No,No,No,No,No,No,Summer,3.6
2011-06-30,12262.25,12427.08984,12262.09961,12414.33984,179980000,12414.33984,No,No,No,No,No,No,No,Summer,3.6
2011-06-29,12187.62988,12284.38965,12175.86035,12261.41992,158720000,12261.41992,No,No,No,No,No,No,No,Summer,3.6
2011-06-28,12043.55957,12190.42969,12042.28027,12188.69043,135050000,12188.69043,No,No,No,No,No,No,No,Summer,3.6
2011-06-27,11934.66016,12098.80957,11934.04981,12043.55957,177920000,12043.55957,No,No,No,No,No,No,No,Summer,3.6
2011-06-24,12049.24023,12057.19043,11925.41992,11934.58008,279660000,11934.58008,No,No,No,No,No,No,No,Summer,3.6
2011-06-23,12108.34961,12108.73047,11874.94043,12050,206760000,12050,No,No,No,No,No,No,No,Summer,3.6
2011-06-22,12189.70996,12207.99023,12105.84961,12109.66992,125330000,12109.66992,No,No,No,No,No,No,No,Summer,3.6
2011-06-21,12081.33008,12217.33008,12081.17969,12190.00977,147570000,12190.00977,No,No,No,No,No,No,No,Summer,3.6
2011-06-20,12004.28027,12099.87012,11971.29004,12080.37988,127250000,12080.37988,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-17,11962.66016,12072.88965,11962.50977,12004.36035,342010000,12004.36035,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-16,11896.12988,11990.01953,11875.76953,11961.51953,189500000,11961.51953,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-15,12075.12012,12075.2002,11862.53027,11897.26953,182500000,11897.26953,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-14,11951.37988,12120.79981,11951.37988,12076.11035,159620000,12076.11035,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-13,11945.33008,12011.66016,11917.78027,11952.96973,153370000,11952.96973,No,No,Yes,No,No,No,No,Summer,3.6
2011-06-10,12124.16992,12124.84961,11937.41992,11951.91016,178310000,11951.91016,No,No,Yes,No,No,No,No,Summer,3.6
